,ClientId,# of Orders Placed,# Different products (SKUs) purchased,# of Items Purchased,Max Orders for one SKU,Total Value of all Orders Placed,City,State,Country,FirstYmd,LastYmd,Firsthm,Lasthm,totaldays
28630,39033.0,1,1,1,1,12.75,FORT LAUDERDALE,FL,US,2019-04-17,2019-04-17,19:09,19:09,0 days 00:00:00.000000000
28631,39035.0,1,1,1,1,12.75,HARRINGTON,DE,US,2019-04-18,2019-04-18,6:44,6:44,0 days 00:00:00.000000000
28632,39037.0,1,1,1,1,12.75,FORT WORTH,TX,US,2019-04-17,2019-04-17,5:22,5:22,0 days 00:00:00.000000000
28633,39038.0,1,1,1,1,12.75,CHARLOTTE,NC,US,2019-04-17,2019-04-17,5:21,5:21,0 days 00:00:00.000000000
28634,39039.0,1,1,1,1,12.75,GRAND RAPIDS,MI,US,2019-04-13,2019-04-13,6:32,6:32,0 days 00:00:00.000000000
28635,39040.0,1,1,1,1,12.75,SPRINGBORO,OH,US,2019-04-18,2019-04-18,4:39,4:39,0 days 00:00:00.000000000
28636,39041.0,1,1,1,1,12.75,FERNANDINA BEACH,FL,US,2019-04-18,2019-04-18,8:57,8:57,0 days 00:00:00.000000000
28637,39042.0,1,1,1,1,13.99,richmond hill,NY,US,2019-04-18,2019-04-18,10:32,10:32,0 days 00:00:00.000000000
28638,39043.0,1,1,1,1,12.75,Denville,NJ,US,2019-04-18,2019-04-18,12:29,12:29,0 days 00:00:00.000000000
28639,39044.0,1,1,1,1,12.75,INDIANAPOLIS,IN,US,2019-04-18,2019-04-18,4:26,4:26,0 days 00:00:00.000000000
28640,39045.0,1,1,1,1,12.75,Cokato,MN,US,2019-04-18,2019-04-18,9:19,9:19,0 days 00:00:00.000000000
28641,39046.0,1,1,1,1,12.75,PROSPER,TX,US,2019-04-17,2019-04-17,15:27,15:27,0 days 00:00:00.000000000
28642,39047.0,1,1,1,1,12.75,KANSAS CITY,MO,US,2019-04-12,2019-04-12,8:22,8:22,0 days 00:00:00.000000000
28643,39048.0,1,1,1,1,12.75,Wheeling,IL,US,2019-04-17,2019-04-17,19:20,19:20,0 days 00:00:00.000000000
28644,39049.0,1,1,1,1,12.75,ALEXANDRIA,VA,US,2019-04-11,2019-04-11,18:18,18:18,0 days 00:00:00.000000000
28645,39050.0,1,1,1,1,12.75,MIAMI,FL,US,2019-04-18,2019-04-18,10:56,10:56,0 days 00:00:00.000000000
28646,39051.0,1,1,1,1,12.75,KING CITY,OR,US,2019-04-18,2019-04-18,11:06,11:06,0 days 00:00:00.000000000
28647,39052.0,1,1,1,1,12.75,Portland,OR,US,2019-04-18,2019-04-18,10:13,10:13,0 days 00:00:00.000000000
28648,39053.0,1,1,1,1,12.75,SAN MATEO,CA,US,2019-04-17,2019-04-17,18:19,18:19,0 days 00:00:00.000000000
28649,39054.0,1,1,1,1,12.75,SANTA CLARA,CA,US,2019-04-18,2019-04-18,0:03,0:03,0 days 00:00:00.000000000
28650,39055.0,1,1,1,1,12.75,CARMEL VALLEY,CA,US,2019-04-18,2019-04-18,12:59,12:59,0 days 00:00:00.000000000
28651,39056.0,1,1,1,1,12.75,ST ANTHONY,MN,US,2019-04-18,2019-04-18,10:21,10:21,0 days 00:00:00.000000000
28652,39057.0,1,1,1,1,33.79,TAMPA,FL,US,2019-04-17,2019-04-17,19:03,19:03,0 days 00:00:00.000000000
28653,39058.0,1,1,1,1,12.75,FREMONT,CA,US,2019-04-17,2019-04-17,23:51,23:51,0 days 00:00:00.000000000
28654,39059.0,1,1,1,1,12.75,ALAMEDA,CA,US,2019-04-18,2019-04-18,11:13,11:13,0 days 00:00:00.000000000
28655,39060.0,1,1,1,1,12.75,CAPE CHARLES,VA,US,2019-04-18,2019-04-18,13:12,13:12,0 days 00:00:00.000000000
28656,39062.0,1,1,1,1,12.75,BOTHELL,WA,US,2019-04-18,2019-04-18,1:44,1:44,0 days 00:00:00.000000000
28657,39063.0,1,1,1,1,12.75,LANSDALE,PA,US,2019-04-17,2019-04-17,17:56,17:56,0 days 00:00:00.000000000
28658,39064.0,1,1,1,1,12.75,SANTA ROSA,CA,US,2019-04-17,2019-04-17,20:36,20:36,0 days 00:00:00.000000000
28659,39065.0,1,1,1,1,12.75,IRVING,TX,US,2019-04-17,2019-04-17,13:20,13:20,0 days 00:00:00.000000000
28660,39066.0,1,1,1,1,13.99,Nashville,TN,US,2019-04-18,2019-04-18,11:20,11:20,0 days 00:00:00.000000000
28661,39067.0,1,1,1,1,12.75,CHICAGO,IL,US,2019-04-18,2019-04-18,8:29,8:29,0 days 00:00:00.000000000
28662,39068.0,1,1,1,1,12.75,Questa,NM,US,2019-04-18,2019-04-18,13:10,13:10,0 days 00:00:00.000000000
28663,39069.0,1,1,1,1,12.75,MULLICA HILL,NJ,US,2019-04-18,2019-04-18,14:53,14:53,0 days 00:00:00.000000000
28664,39070.0,1,1,1,1,12.75,HOUSTON,TX,US,2019-04-18,2019-04-18,9:44,9:44,0 days 00:00:00.000000000
28665,39072.0,1,1,1,1,12.75,NEW BRAUNFELS,TX,US,2019-04-17,2019-04-17,17:33,17:33,0 days 00:00:00.000000000
28666,39073.0,1,1,1,1,12.75,silvana,WA,US,2019-04-17,2019-04-17,11:48,11:48,0 days 00:00:00.000000000
28667,39074.0,1,1,1,1,12.75,ROSEVILLE,CA,US,2019-04-18,2019-04-18,10:10,10:10,0 days 00:00:00.000000000
28668,39075.0,1,1,1,1,12.75,SOMERSET,NJ,US,2019-04-18,2019-04-18,17:23,17:23,0 days 00:00:00.000000000
28669,39076.0,1,1,2,1,25.5,HAYWARD,CA,US,2019-04-09,2019-04-09,21:10,21:10,0 days 00:00:00.000000000
28670,39077.0,1,1,1,1,13.99,Rochester Hills,MI,US,2019-04-18,2019-04-18,9:41,9:41,0 days 00:00:00.000000000
28671,39078.0,1,1,1,1,13.99,Waxahachie,TX,US,2019-04-18,2019-04-18,12:54,12:54,0 days 00:00:00.000000000
28672,39079.0,1,1,2,1,25.5,Marysville,WA,US,2019-04-18,2019-04-18,15:12,15:12,0 days 00:00:00.000000000
28673,39080.0,1,1,1,1,12.75,AUBURN,WA,US,2019-04-17,2019-04-17,22:56,22:56,0 days 00:00:00.000000000
28674,39081.0,1,1,1,1,13.99,YELLOW SPRINGS,OH,US,2019-04-18,2019-04-18,16:43,16:43,0 days 00:00:00.000000000
28675,39082.0,1,1,1,1,12.75,Bend,OR,US,2019-04-18,2019-04-18,9:43,9:43,0 days 00:00:00.000000000
28676,39083.0,1,1,1,1,12.75,Scottsbluff,NE,US,2019-04-18,2019-04-18,12:15,12:15,0 days 00:00:00.000000000
28677,39084.0,1,1,1,1,12.75,KERNERSVILLE,NC,US,2019-04-18,2019-04-18,10:28,10:28,0 days 00:00:00.000000000
28678,39085.0,1,1,1,1,12.75,PHILADELPHIA,PA,US,2019-04-18,2019-04-18,18:38,18:38,0 days 00:00:00.000000000
28679,39086.0,1,1,1,1,12.75,Clarksville,TN,US,2019-04-18,2019-04-18,8:55,8:55,0 days 00:00:00.000000000
28680,39088.0,1,1,1,1,12.75,COLLIERVILLE,TN,US,2019-04-17,2019-04-17,19:43,19:43,0 days 00:00:00.000000000
28681,39089.0,1,1,1,1,13.99,SOUTH JORDAN,UT,US,2019-04-18,2019-04-18,16:56,16:56,0 days 00:00:00.000000000
28682,39090.0,1,1,1,1,12.75,WATERBURY,VT,US,2019-04-18,2019-04-18,12:06,12:06,0 days 00:00:00.000000000
28683,39091.0,1,1,1,1,13.99,JACKSONVILLE,FL,US,2019-04-18,2019-04-18,15:00,15:00,0 days 00:00:00.000000000
28684,39092.0,1,1,1,1,12.75,RIVERSIDE,CA,US,2019-04-18,2019-04-18,12:52,12:52,0 days 00:00:00.000000000
28685,39093.0,1,1,1,1,12.75,SAINT LOUIS,MO,US,2019-04-18,2019-04-18,17:06,17:06,0 days 00:00:00.000000000
28686,39094.0,1,1,1,1,13.99,OCALA,FL,US,2019-04-18,2019-04-18,17:38,17:38,0 days 00:00:00.000000000
28687,39095.0,1,1,1,1,13.99,MILPITAS,CA,US,2019-04-18,2019-04-18,8:47,8:47,0 days 00:00:00.000000000
28688,39096.0,1,1,1,1,33.79,PLEASANT HILL,CA,US,2019-04-18,2019-04-18,18:08,18:08,0 days 00:00:00.000000000
28689,39097.0,1,1,1,1,12.75,Clemmons,NC,US,2019-04-13,2019-04-13,4:47,4:47,0 days 00:00:00.000000000
28690,39098.0,1,1,1,1,12.75,NEW YORK,NY,US,2019-04-18,2019-04-18,19:39,19:39,0 days 00:00:00.000000000
28691,39099.0,1,1,1,1,13.99,KEALAKEKUA,HI,US,2019-04-18,2019-04-18,20:19,20:19,0 days 00:00:00.000000000
28692,39100.0,1,1,1,1,12.75,WEST RICHLAND,WA,US,2019-04-18,2019-04-18,15:53,15:53,0 days 00:00:00.000000000
28693,39101.0,1,1,1,1,13.99,OREGON CITY,OR,US,2019-04-18,2019-04-18,20:42,20:42,0 days 00:00:00.000000000
28694,39103.0,1,1,1,1,33.79,NEW BEDFORD,MA,US,2019-04-18,2019-04-18,11:26,11:26,0 days 00:00:00.000000000
28695,39104.0,1,1,1,1,12.75,DANVILLE,CA,US,2019-04-18,2019-04-18,23:33,23:33,0 days 00:00:00.000000000
28696,39106.0,1,1,1,1,12.75,RENO,NV,US,2019-04-18,2019-04-18,22:53,22:53,0 days 00:00:00.000000000
28697,39107.0,1,1,1,1,12.75,Irvine,CA,US,2019-04-18,2019-04-18,21:33,21:33,0 days 00:00:00.000000000
28698,39108.0,1,1,1,1,12.75,COLLEGE PARK,GA,US,2019-04-18,2019-04-18,21:57,21:57,0 days 00:00:00.000000000
28699,39109.0,1,1,1,1,12.75,Alexandria,VA,US,2019-04-18,2019-04-18,19:29,19:29,0 days 00:00:00.000000000
28700,39110.0,1,1,1,1,13.99,Schertz,TX,US,2019-04-18,2019-04-18,11:38,11:38,0 days 00:00:00.000000000
28701,39111.0,1,1,1,1,12.75,Suitland,MD,US,2019-04-18,2019-04-18,15:35,15:35,0 days 00:00:00.000000000
28702,39112.0,1,1,1,1,12.75,Lexington,SC,US,2019-04-19,2019-04-19,4:39,4:39,0 days 00:00:00.000000000
28703,39113.0,1,1,1,1,13.99,RIDDLE,OR,US,2019-04-18,2019-04-18,11:32,11:32,0 days 00:00:00.000000000
28704,39114.0,1,1,1,1,13.99,RANCHO CUCAMONGA,CA,US,2019-04-18,2019-04-18,14:43,14:43,0 days 00:00:00.000000000
28705,39115.0,1,1,1,1,12.75,ATLANTIC CITY,NJ,US,2019-04-18,2019-04-18,9:17,9:17,0 days 00:00:00.000000000
28706,39116.0,1,1,1,1,29.99,MADISON,WI,US,2019-04-16,2019-04-16,12:09,12:09,0 days 00:00:00.000000000
28707,39117.0,1,1,1,1,12.75,PRINCETON JUNCTION,NJ,US,2019-04-18,2019-04-18,17:55,17:55,0 days 00:00:00.000000000
28708,39118.0,1,1,1,1,12.75,El Mirage,AZ,US,2019-04-19,2019-04-19,6:09,6:09,0 days 00:00:00.000000000
28709,39119.0,1,1,1,1,12.75,Cinicnnati,OH,US,2019-04-19,2019-04-19,4:14,4:14,0 days 00:00:00.000000000
28710,39120.0,1,1,1,1,13.99,HONOLULU,HI,US,2019-04-15,2019-04-15,5:15,5:15,0 days 00:00:00.000000000
28711,39121.0,1,1,1,1,12.75,WESTLAKE VILLAGE,CA,US,2019-04-18,2019-04-18,21:48,21:48,0 days 00:00:00.000000000
28712,39122.0,1,1,1,1,12.75,SAINT LOUIS,MO,US,2019-04-18,2019-04-18,20:28,20:28,0 days 00:00:00.000000000
28713,39123.0,1,1,1,1,12.75,MONTGOMERY VILLAGE,MD,US,2019-04-18,2019-04-18,10:10,10:10,0 days 00:00:00.000000000
28714,39124.0,1,1,1,1,33.79,ARLINGTON,VA,US,2019-04-18,2019-04-18,20:45,20:45,0 days 00:00:00.000000000
28715,39125.0,1,1,1,1,12.75,ANNANDALE,VA,US,2019-04-19,2019-04-19,8:03,8:03,0 days 00:00:00.000000000
28716,39126.0,1,1,1,1,13.99,Reelsville,IN,US,2019-04-18,2019-04-18,5:00,5:00,0 days 00:00:00.000000000
28717,39127.0,1,1,1,1,12.75,BROOKLYN,NY,US,2019-04-19,2019-04-19,4:52,4:52,0 days 00:00:00.000000000
28718,39128.0,1,1,1,1,13.99,MONROE,WI,US,2019-04-11,2019-04-11,19:57,19:57,0 days 00:00:00.000000000
28719,39129.0,1,1,1,1,13.99,SYLMAR,CA,US,2019-04-18,2019-04-18,15:19,15:19,0 days 00:00:00.000000000
28720,39130.0,1,1,1,1,33.79,VAIL,AZ,US,2019-04-19,2019-04-19,10:49,10:49,0 days 00:00:00.000000000
28721,39131.0,1,1,1,1,12.75,Glen Burnie,MD,US,2019-04-19,2019-04-19,9:17,9:17,0 days 00:00:00.000000000
28722,39132.0,1,1,1,1,12.75,TAMPA,FL,US,2019-04-19,2019-04-19,8:36,8:36,0 days 00:00:00.000000000
28723,39134.0,1,1,1,1,12.75,NEWPORT,KY,US,2019-04-19,2019-04-19,7:20,7:20,0 days 00:00:00.000000000
28724,39135.0,1,1,1,1,13.99,BASKING RIDGE,NJ,US,2019-04-14,2019-04-14,12:53,12:53,0 days 00:00:00.000000000
28725,39136.0,1,1,1,1,13.99,PORT JEFFERSON,NY,US,2019-04-19,2019-04-19,6:47,6:47,0 days 00:00:00.000000000
28726,39137.0,1,1,1,1,12.75,Vega Alta,-,PR,2019-04-17,2019-04-17,18:48,18:48,0 days 00:00:00.000000000
28727,39139.0,1,1,1,1,12.75,LAKE MARY,FL,US,2019-04-17,2019-04-17,18:09,18:09,0 days 00:00:00.000000000
28728,39140.0,1,1,1,1,12.75,COTTONWOOD SHORES,TX,US,2019-04-18,2019-04-18,23:47,23:47,0 days 00:00:00.000000000
28729,39141.0,1,1,1,1,33.79,ADAMS,TN,US,2019-04-14,2019-04-14,18:45,18:45,0 days 00:00:00.000000000
28730,39142.0,1,1,1,1,12.75,ORLANDO,FL,US,2019-04-19,2019-04-19,8:46,8:46,0 days 00:00:00.000000000
28731,39144.0,1,1,1,1,12.75,DAVIS,CA,US,2019-04-19,2019-04-19,12:48,12:48,0 days 00:00:00.000000000
28732,39145.0,1,1,1,1,12.75,NEW YORK,NY,US,2019-04-19,2019-04-19,10:25,10:25,0 days 00:00:00.000000000
28733,39146.0,1,1,1,1,12.75,HERMOSA BEACH,CA,US,2019-04-19,2019-04-19,12:41,12:41,0 days 00:00:00.000000000
28734,39147.0,1,1,1,1,12.75,SAN JOSE,CA,US,2019-04-19,2019-04-19,11:28,11:28,0 days 00:00:00.000000000
28735,39148.0,1,1,1,1,13.99,IRVINGTON,NJ,US,2019-04-14,2019-04-14,9:08,9:08,0 days 00:00:00.000000000
28736,39149.0,1,1,1,1,12.75,ALDIE,VA,US,2019-04-18,2019-04-18,20:34,20:34,0 days 00:00:00.000000000
28737,39150.0,1,1,1,1,12.75,JENKINTOWN,PA,US,2019-04-18,2019-04-18,6:20,6:20,0 days 00:00:00.000000000
28738,39151.0,1,1,1,1,33.79,CHICAGO,IL,US,2019-04-19,2019-04-19,12:45,12:45,0 days 00:00:00.000000000
28739,39152.0,6,2,6,5,175.74,MENDOTA HEIGHTS,MN,US,2019-04-19,2019-08-14,13:01,10:57,117 days 00:00:00.000000000
28740,39153.0,1,1,1,1,12.75,AUSTIN,TX,US,2019-04-19,2019-04-19,15:20,15:20,0 days 00:00:00.000000000
28741,39154.0,1,1,1,1,12.75,LAKE IN THE HILLS,IL,US,2019-04-19,2019-04-19,11:41,11:41,0 days 00:00:00.000000000
28742,39156.0,1,1,1,1,12.75,Queens Village,NY,US,2019-04-19,2019-04-19,8:24,8:24,0 days 00:00:00.000000000
28743,39157.0,1,1,1,1,12.75,TUCSON,AZ,US,2019-04-19,2019-04-19,11:55,11:55,0 days 00:00:00.000000000
28744,39158.0,1,1,1,1,29.99,BELLEVUE,WA,US,2019-04-19,2019-04-19,10:51,10:51,0 days 00:00:00.000000000
28745,39159.0,1,1,1,1,12.75,MADISONVILLE,LA,US,2019-04-18,2019-04-18,18:18,18:18,0 days 00:00:00.000000000
28746,39160.0,1,1,1,1,13.99,WALNUT CREEK,CA,US,2019-04-19,2019-04-19,2:30,2:30,0 days 00:00:00.000000000
28747,39161.0,1,1,1,1,12.75,WALNUT,CA,US,2019-04-19,2019-04-19,13:03,13:03,0 days 00:00:00.000000000
28748,39163.0,1,1,1,1,12.75,MESA,AZ,US,2019-04-19,2019-04-19,12:32,12:32,0 days 00:00:00.000000000
28749,39164.0,1,1,1,1,12.75,CHESAPEAKE,VA,US,2019-04-19,2019-04-19,11:33,11:33,0 days 00:00:00.000000000
28750,39165.0,1,1,1,1,12.75,MEMPHIS,TN,US,2019-04-19,2019-04-19,13:30,13:30,0 days 00:00:00.000000000
28751,39166.0,1,1,1,1,12.75,NEEDHAM,MA,US,2019-04-19,2019-04-19,10:42,10:42,0 days 00:00:00.000000000
28752,39167.0,1,1,1,1,12.75,Worthington,OH,US,2019-04-17,2019-04-17,15:33,15:33,0 days 00:00:00.000000000
28753,39168.0,1,1,1,1,12.75,LOS ANGELES,CA,US,2019-04-19,2019-04-19,14:25,14:25,0 days 00:00:00.000000000
28754,39169.0,1,1,1,1,12.75,Los Angeles,CA,US,2019-04-19,2019-04-19,10:45,10:45,0 days 00:00:00.000000000
28755,39170.0,1,1,1,1,12.75,SEATTLE,WA,US,2019-04-19,2019-04-19,13:16,13:16,0 days 00:00:00.000000000
28756,39171.0,1,1,1,1,12.75,Los Angeles,CA,US,2019-04-19,2019-04-19,12:01,12:01,0 days 00:00:00.000000000
28757,39172.0,1,1,1,1,13.99,elk grove,CA,US,2019-04-19,2019-04-19,17:52,17:52,0 days 00:00:00.000000000
28758,39173.0,1,1,1,1,12.75,ELK GROVE,CA,US,2019-04-19,2019-04-19,8:45,8:45,0 days 00:00:00.000000000
28759,39174.0,1,1,1,1,12.75,SPRING,TX,US,2019-04-18,2019-04-18,22:50,22:50,0 days 00:00:00.000000000
28760,39175.0,1,1,1,1,33.79,CANDLER,NC,US,2019-04-19,2019-04-19,10:32,10:32,0 days 00:00:00.000000000
28761,39176.0,1,1,1,1,12.75,LEHI,UT,US,2019-04-19,2019-04-19,17:48,17:48,0 days 00:00:00.000000000
28762,39177.0,1,1,1,1,12.75,CITRUS HEIGHTS,CA,US,2019-04-19,2019-04-19,10:20,10:20,0 days 00:00:00.000000000
28763,39178.0,1,1,1,1,33.79,FLAGSTAFF,AZ,US,2019-04-18,2019-04-18,14:11,14:11,0 days 00:00:00.000000000
28764,39179.0,1,1,1,1,12.75,MANHATTAN BEACH,CA,US,2019-04-19,2019-04-19,14:08,14:08,0 days 00:00:00.000000000
28765,39180.0,1,1,1,1,12.75,MEMPHIS,TN,US,2019-04-19,2019-04-19,12:44,12:44,0 days 00:00:00.000000000
28766,39181.0,1,1,1,1,12.75,CHICAGO,IL,US,2019-04-19,2019-04-19,9:37,9:37,0 days 00:00:00.000000000
28767,39183.0,1,1,1,1,12.75,KYLE,TX,US,2019-04-19,2019-04-19,14:18,14:18,0 days 00:00:00.000000000
28768,39184.0,2,1,2,2,24.5,DALLAS,TX,US,2019-04-19,2019-06-15,14:42,19:57,57 days 00:00:00.000000000
28769,39185.0,1,1,1,1,12.75,SAN JOSE,CA,US,2019-04-19,2019-04-19,16:58,16:58,0 days 00:00:00.000000000
28770,39186.0,1,1,1,1,12.75,AUBURN,WA,US,2019-04-19,2019-04-19,18:25,18:25,0 days 00:00:00.000000000
28771,39188.0,1,1,1,1,13.99,SAN FRANCISCO,CA,US,2019-04-19,2019-04-19,17:14,17:14,0 days 00:00:00.000000000
28772,39189.0,1,1,1,1,12.75,tolland,CT,US,2019-04-19,2019-04-19,16:03,16:03,0 days 00:00:00.000000000
28773,39190.0,1,1,1,1,12.75,THORNTON,CO,US,2019-04-19,2019-04-19,17:17,17:17,0 days 00:00:00.000000000
28774,39191.0,1,1,1,1,12.75,BROOKLYN,NY,US,2019-04-19,2019-04-19,14:25,14:25,0 days 00:00:00.000000000
28775,39192.0,1,1,1,1,12.75,Edwards,CO,US,2019-04-19,2019-04-19,13:27,13:27,0 days 00:00:00.000000000
28776,39193.0,1,1,1,1,12.75,SAN ANTONIO,TX,US,2019-04-16,2019-04-16,15:28,15:28,0 days 00:00:00.000000000
28777,39194.0,1,1,1,1,12.75,Poway,CA,US,2019-04-18,2019-04-18,14:55,14:55,0 days 00:00:00.000000000
28778,39195.0,1,1,1,1,12.75,FOREST HILL,MD,US,2019-04-19,2019-04-19,14:18,14:18,0 days 00:00:00.000000000
28779,39196.0,1,1,1,1,12.75,WAYNE,PA,US,2019-04-19,2019-04-19,16:36,16:36,0 days 00:00:00.000000000
28780,39198.0,1,1,1,1,12.75,ELLIJAY,GA,US,2019-04-19,2019-04-19,12:59,12:59,0 days 00:00:00.000000000
28781,39200.0,1,1,1,1,12.75,BUCKEYE,AZ,US,2019-04-19,2019-04-19,18:09,18:09,0 days 00:00:00.000000000
28782,39201.0,3,2,3,2,77.97,TORRANCE,CA,US,2019-04-20,2019-05-07,1:08,21:36,17 days 00:00:00.000000000
28783,39203.0,1,1,1,1,12.75,BROOKLYN,NY,US,2019-04-19,2019-04-19,21:35,21:35,0 days 00:00:00.000000000
28784,39204.0,1,1,1,1,12.75,SPARTANBURG,SC,US,2019-04-19,2019-04-19,11:19,11:19,0 days 00:00:00.000000000
28785,39205.0,1,1,1,1,12.75,LEESBURG,VA,US,2019-04-19,2019-04-19,19:53,19:53,0 days 00:00:00.000000000
28786,39206.0,1,1,1,1,12.75,FORT MYERS,FL,US,2019-04-06,2019-04-06,17:32,17:32,0 days 00:00:00.000000000
28787,39207.0,1,1,1,1,12.75,MONTEREY PARK,CA,US,2019-04-19,2019-04-19,21:15,21:15,0 days 00:00:00.000000000
28788,39208.0,1,1,1,1,12.75,DILLON,MT,US,2019-04-18,2019-04-18,18:41,18:41,0 days 00:00:00.000000000
28789,39209.0,1,1,1,1,12.75,BROOKLYN,NY,US,2019-04-20,2019-04-20,8:26,8:26,0 days 00:00:00.000000000
28790,39210.0,1,1,1,1,12.75,Mayer,AZ,US,2019-04-11,2019-04-11,9:07,9:07,0 days 00:00:00.000000000
28791,39211.0,1,1,1,1,12.75,HENDERSON,NV,US,2019-04-19,2019-04-19,22:35,22:35,0 days 00:00:00.000000000
28792,39212.0,1,1,1,1,12.75,LAS VEGAS,NV,US,2019-04-19,2019-04-19,19:21,19:21,0 days 00:00:00.000000000
28793,39213.0,1,1,1,1,12.75,MT PLEASANT,SC,US,2019-04-19,2019-04-19,13:11,13:11,0 days 00:00:00.000000000
28794,39214.0,1,1,1,1,12.75,HOLLYWOOD,FL,US,2019-04-20,2019-04-20,6:55,6:55,0 days 00:00:00.000000000
28795,39215.0,1,1,1,1,12.75,Sunnyvale,CA,US,2019-04-19,2019-04-19,22:39,22:39,0 days 00:00:00.000000000
28796,39216.0,1,1,1,1,13.99,Plainfield,IN,US,2019-04-19,2019-04-19,18:09,18:09,0 days 00:00:00.000000000
28797,39217.0,1,1,1,1,12.75,FAIRFAX,VA,US,2019-04-19,2019-04-19,18:20,18:20,0 days 00:00:00.000000000
28798,39218.0,1,1,1,1,12.75,Wall,NJ,US,2019-04-20,2019-04-20,10:46,10:46,0 days 00:00:00.000000000
28799,39219.0,1,1,1,1,12.75,GUTHRIE,OK,US,2019-04-20,2019-04-20,6:42,6:42,0 days 00:00:00.000000000
28800,39220.0,1,1,1,1,12.75,PORT CHARLOTTE,FL,US,2019-04-15,2019-04-15,19:41,19:41,0 days 00:00:00.000000000
28801,39222.0,1,1,1,1,12.75,WALDPORT,OR,US,2019-04-19,2019-04-19,21:29,21:29,0 days 00:00:00.000000000
28802,39223.0,1,1,1,1,12.75,PALM HARBOR,FL,US,2019-04-20,2019-04-20,9:56,9:56,0 days 00:00:00.000000000
28803,39224.0,1,1,1,1,12.75,LOS ANGELES,CA,US,2019-04-20,2019-04-20,9:53,9:53,0 days 00:00:00.000000000
28804,39225.0,1,1,1,1,12.75,HENRICO,VA,US,2019-04-18,2019-04-18,8:12,8:12,0 days 00:00:00.000000000
28805,39227.0,1,1,1,1,12.75,Hartford,CT,US,2019-04-20,2019-04-20,12:51,12:51,0 days 00:00:00.000000000
28806,39228.0,1,1,1,1,12.75,BALTIMORE,MD,US,2019-04-20,2019-04-20,8:52,8:52,0 days 00:00:00.000000000
28807,39229.0,1,1,1,1,12.75,SAINT PAUL,MN,US,2019-04-20,2019-04-20,10:18,10:18,0 days 00:00:00.000000000
28808,39231.0,1,1,1,1,13.99,FLORISSANT,MO,US,2019-04-20,2019-04-20,9:26,9:26,0 days 00:00:00.000000000
28809,39232.0,1,1,1,1,12.75,SPANISH SPRINGS,NV,US,2019-04-20,2019-04-20,10:52,10:52,0 days 00:00:00.000000000
28810,39233.0,1,1,1,1,12.75,SEATTLE,WA,US,2019-04-19,2019-04-19,9:43,9:43,0 days 00:00:00.000000000
28811,39234.0,1,1,1,1,13.99,CITRUS HEIGHTS,CA,US,2019-04-19,2019-04-19,12:51,12:51,0 days 00:00:00.000000000
28812,39235.0,1,1,1,1,12.75,SACRAMENTO,CA,US,2019-04-20,2019-04-20,11:04,11:04,0 days 00:00:00.000000000
28813,39236.0,1,1,1,1,12.75,SANTA MARIA,CA,US,2019-04-20,2019-04-20,12:08,12:08,0 days 00:00:00.000000000
28814,39238.0,1,1,1,1,12.75,CROSS HILL,SC,US,2019-04-18,2019-04-18,15:29,15:29,0 days 00:00:00.000000000
28815,39239.0,1,1,1,1,13.99,SUN CITY,AZ,US,2019-04-20,2019-04-20,15:22,15:22,0 days 00:00:00.000000000
28816,39240.0,1,1,1,1,13.99,LAKEWOOD,WA,US,2019-04-19,2019-04-19,23:02,23:02,0 days 00:00:00.000000000
28817,39241.0,1,1,1,1,12.75,SAN FRANCISCO,CA,US,2019-04-19,2019-04-19,18:36,18:36,0 days 00:00:00.000000000
28818,39242.0,2,2,2,1,44.74,LEVITTOWN,PA,US,2019-04-20,2019-05-10,15:56,4:32,20 days 00:00:00.000000000
28819,39244.0,1,1,1,1,12.75,PARAMOUNT,CA,US,2019-04-20,2019-04-20,9:08,9:08,0 days 00:00:00.000000000
28820,39245.0,1,1,1,1,12.75,OAKLAND,CA,US,2019-04-20,2019-04-20,17:39,17:39,0 days 00:00:00.000000000
28821,39246.0,1,1,1,1,12.75,REDMOND,WA,US,2019-04-20,2019-04-20,7:02,7:02,0 days 00:00:00.000000000
28822,39247.0,1,1,1,1,12.75,SEATTLE,WA,US,2019-04-18,2019-04-18,22:09,22:09,0 days 00:00:00.000000000
28823,39248.0,1,1,1,1,12.75,SEATTLE,WA,US,2019-04-20,2019-04-20,17:54,17:54,0 days 00:00:00.000000000
28824,39249.0,1,1,1,1,12.75,EVERETT,WA,US,2019-04-20,2019-04-20,8:40,8:40,0 days 00:00:00.000000000
28825,39250.0,2,1,2,2,25.5,REDDICK,FL,US,2019-04-20,2019-05-07,4:29,4:35,17 days 00:00:00.000000000
28826,39251.0,1,1,1,1,12.75,Brookline,MA,US,2019-04-20,2019-04-20,10:56,10:56,0 days 00:00:00.000000000
28827,39252.0,1,1,1,1,12.75,SEWANEE,TN,US,2019-04-20,2019-04-20,8:09,8:09,0 days 00:00:00.000000000
28828,39253.0,1,1,1,1,12.75,CORONA,NY,US,2019-04-20,2019-04-20,15:06,15:06,0 days 00:00:00.000000000
28829,39254.0,1,1,1,1,12.75,EL MONTE,CA,US,2019-04-20,2019-04-20,12:05,12:05,0 days 00:00:00.000000000
28830,39255.0,1,1,1,1,12.75,brooklyn,NY,US,2019-04-20,2019-04-20,14:42,14:42,0 days 00:00:00.000000000
