ClientId,# of Orders Placed,# Different products (SKUs) purchased,# of Items Purchased,Max Orders for one SKU,Total Value of all Orders Placed,City,OriginalState,State,Country,Phone,Real Email,Notes,Opt Out,LastPurchaseDate,FirstPurchaseDate
37992,1,1,1,1,12.75,BALTIMORE,MD,MD,US,,,,,2019-04-06 18:34,2019-04-06 18:34
37993,1,1,1,1,13.99,RESTON,VA,VA,US,,,,,2019-04-07 6:07,2019-04-07 6:07
37994,1,1,1,1,12.75,Willington,CT,CT,US,,,,,2019-04-07 4:42,2019-04-07 4:42
37995,1,1,1,1,12.75,CAMBRIDGE,MA,MA,US,,,,,2019-04-06 15:49,2019-04-06 15:49
37996,1,1,1,1,12.75,BRAINTREE,MA,MA,US,,,,,2019-04-07 8:41,2019-04-07 8:41
37997,1,1,1,1,12.75,LAUREL,MD,MD,US,,,,,2019-04-07 6:54,2019-04-07 6:54
37998,1,1,1,1,12.75,AUSTIN,TX,TX,US,,,,,2019-04-07 1:16,2019-04-07 1:16
37999,1,1,1,1,12.75,PARAMUS,NJ,NJ,US,,,,,2019-04-07 14:34,2019-04-07 14:34
38000,1,1,1,1,12.75,OLD WESTBURY,NY,NY,US,,,,,2019-04-07 8:16,2019-04-07 8:16
38001,1,1,1,1,12.75,MARSHALL,TX,TX,US,,,,,2019-04-07 11:16,2019-04-07 11:16
38002,1,1,1,1,12.75,MCKINNEY,TX,TX,US,,,,,2019-04-07 14:35,2019-04-07 14:35
38003,1,1,1,1,12.75,PHILADELPHIA,PA,PA,US,,,,,2019-04-07 9:55,2019-04-07 9:55
38004,1,1,1,1,12.75,CARROLLTON,TEXAS,TX,US,,,,,2019-04-07 13:02,2019-04-07 13:02
38005,1,1,1,1,33.79,HALTOM CITY,TX,TX,US,,,,,2019-04-07 14:57,2019-04-07 14:57
38006,1,1,1,1,13.99,SNOHOMISH,WA,WA,US,,,,,2019-04-07 0:30,2019-04-07 0:30
38007,1,1,1,1,13.99,SAN FRANCISCO,CA,CA,US,,,,,2019-04-07 13:13,2019-04-07 13:13
38008,1,1,1,1,13.99,PORTLAND,OR,OR,US,,,,,2019-04-07 10:47,2019-04-07 10:47
38009,1,1,1,1,12.75,EL CAJON,CA,CA,US,,,,,2019-04-07 0:19,2019-04-07 0:19
38010,1,1,1,1,33.79,MODESTO,CA,CA,US,,,,,2019-04-05 18:56,2019-04-05 18:56
38012,1,1,1,1,12.75,DENVER,CO,CO,US,,,,,2019-04-07 11:25,2019-04-07 11:25
38013,1,1,1,1,12.75,GALVESTON,TX,TX,US,,,,,2019-04-06 11:19,2019-04-06 11:19
38014,1,1,1,1,12.75,MEMPHIS,TN,TN,US,,,,,2019-04-07 14:13,2019-04-07 14:13
38015,1,1,1,1,12.75,RUSSELL,PA,PA,US,,,,,2019-04-07 8:20,2019-04-07 8:20
38018,1,1,1,1,33.79,FONTANA,CA,CA,US,,,,,2019-04-07 14:29,2019-04-07 14:29
38019,1,1,1,1,12.75,ASTORIA,NY,NY,US,,,,,2019-04-05 17:58,2019-04-05 17:58
38020,1,1,1,1,12.75,BASKING RIDGE,NJ,NJ,US,,,,,2019-04-07 15:01,2019-04-07 15:01
38021,1,1,1,1,12.75,FORT OGLETHORPE,GA,GA,US,,,,,2019-04-07 16:07,2019-04-07 16:07
38022,1,1,1,1,12.75,SOMERVILLE,MA,MA,US,,,,,2019-04-07 15:39,2019-04-07 15:39
38023,1,1,1,1,13.99,Glendale,California,CA,US,,,,,2019-04-07 18:28,2019-04-07 18:28
38024,1,1,1,1,12.75,DENVER,CO,CO,US,,,,,2019-04-06 15:35,2019-04-06 15:35
38025,1,1,1,1,33.79,Waialua,Hi,HI,US,,,,,2019-04-06 12:26,2019-04-06 12:26
38026,1,1,1,1,12.75,CHICAGO,IL,IL,US,,,,,2019-04-07 15:59,2019-04-07 15:59
38027,1,1,1,1,12.75,CLAYSVILLE,PA,PA,US,,,,,2019-04-07 7:11,2019-04-07 7:11
38028,1,1,1,1,12.75,SAN FRANCISCO,CA,CA,US,,,,,2019-04-07 11:47,2019-04-07 11:47
38029,1,1,1,1,13.99,ROCKVALE,TENNESSEE,TN,US,,,,,2019-04-07 8:53,2019-04-07 8:53
38030,1,1,1,1,12.75,Knoxville,Tennessee,TN,US,,,,,2019-04-07 6:31,2019-04-07 6:31
38031,1,1,1,1,13.99,ROHNERT PARK,CA,CA,US,,,,,2019-04-07 20:37,2019-04-07 20:37
38032,1,1,1,1,12.75,OAKLAND,CA,CA,US,,,,,2019-04-07 16:49,2019-04-07 16:49
38033,1,1,1,1,12.75,Cary,NC,NC,US,,,,,2019-04-07 7:02,2019-04-07 7:02
38034,1,1,1,1,12.75,STATESVILLE,NC,NC,US,,,,,2019-04-07 9:25,2019-04-07 9:25
38035,1,1,1,1,12.75,AKRON,OH,OH,US,,,,,2019-04-07 20:35,2019-04-07 20:35
38036,1,1,1,1,12.75,PHOENIX,NY,NY,US,,,,,2019-04-07 4:46,2019-04-07 4:46
38037,1,1,1,1,12.75,CONTOOCOOK,NH,NH,US,,,,,2019-04-07 16:16,2019-04-07 16:16
38038,1,1,1,1,12.75,SURING,WI,WI,US,,,,,2019-04-07 19:37,2019-04-07 19:37
38039,1,1,1,1,12.75,MOUNT PLEASANT,UT,UT,US,,,,,2019-04-07 8:15,2019-04-07 8:15
38040,1,1,1,1,12.75,BELLINGHAM,WA,WA,US,,,,,2019-04-07 15:36,2019-04-07 15:36
38042,1,1,1,1,12.75,REDMOND,OR,OR,US,,,,,2019-04-06 15:45,2019-04-06 15:45
38043,1,1,1,1,12.75,Glendale,CA,CA,US,,,,,2019-04-07 20:07,2019-04-07 20:07
38044,1,1,1,1,12.75,LONG BEACH,CA,CA,US,,,,,2019-04-07 22:34,2019-04-07 22:34
38046,1,1,1,1,12.75,DOUGLASSVILLE,PA,PA,US,,,,,2019-04-07 15:50,2019-04-07 15:50
38047,1,1,1,1,12.75,INDIAN TRAIL,NC,NC,US,,,,,2019-04-07 18:56,2019-04-07 18:56
38048,1,1,1,1,12.75,GREENEVILLE,TN,TN,US,,,,,2019-04-07 16:36,2019-04-07 16:36
38049,1,1,1,1,12.75,ATHENS,GA,GA,US,,,,,2019-04-07 14:30,2019-04-07 14:30
38050,1,1,1,1,66.99,Croton,Ohio,OH,US,,,,,2019-04-04 6:39,2019-04-04 6:39
38051,1,1,1,1,13.99,VENICE,FL,FL,US,,,,,2019-04-07 12:10,2019-04-07 12:10
38053,1,1,1,1,12.75,NEW YORK,NY,NY,US,,,,,2019-04-07 11:11,2019-04-07 11:11
38054,1,1,1,1,12.75,TORRANCE,CA,CA,US,,,,,2019-04-07 20:34,2019-04-07 20:34
38055,1,1,1,1,12.75,Denver,CO,CO,US,,,,,2019-04-07 15:43,2019-04-07 15:43
38056,1,1,1,1,12.75,Brooklyn,NY,NY,US,,,,,2019-04-08 5:29,2019-04-08 5:29
38057,1,1,1,1,13.99,BISHOP,CA,CA,US,,,,,2019-04-07 13:13,2019-04-07 13:13
38058,1,1,1,1,12.75,NORTH HOLLYWOOD,CA,CA,US,,,,,2019-04-07 21:41,2019-04-07 21:41
38059,1,1,1,1,12.75,BELLINGHAM,WA,WA,US,,,,,2019-04-07 22:51,2019-04-07 22:51
38060,1,1,1,1,12.75,WESTERVILLE,OH,OH,US,,,,,2019-04-08 6:51,2019-04-08 6:51
38061,1,1,1,1,12.75,ALLIANCE,NE,NE,US,,,,,2019-04-07 14:36,2019-04-07 14:36
38062,1,1,1,1,13.99,BRAINTREE,MA,MA,US,,,,,2019-04-03 8:24,2019-04-03 8:24
38064,1,1,1,1,13.99,Cohocton,NY,NY,US,,,,,2019-04-07 16:55,2019-04-07 16:55
38065,1,1,1,1,13.99,HENDERSON,NV,NV,US,,,,,2019-04-07 16:47,2019-04-07 16:47
38066,1,1,1,1,12.75,Chula Vista,Ca.,CA,US,,,,,2019-04-07 23:07,2019-04-07 23:07
38067,1,1,1,1,13.99,Houston,TX,TX,US,,,,,2019-04-08 10:43,2019-04-08 10:43
38068,1,1,1,1,12.75,Cañon City,Colorado,CO,US,,,,,2019-04-08 9:46,2019-04-08 9:46
38069,1,1,1,1,12.75,ASTORIA,NY,NY,US,,,,,2019-04-08 11:33,2019-04-08 11:33
38070,1,1,1,1,12.75,PORTLAND,OR,OR,US,,,,,2019-04-07 22:47,2019-04-07 22:47
38071,1,1,1,1,12.75,THORNTON,CO,CO,US,,,,,2019-04-07 20:01,2019-04-07 20:01
38072,1,1,1,1,12.75,JACKSONVILLE,AR,AR,US,,,,,2019-04-08 7:18,2019-04-08 7:18
38073,1,1,1,1,12.75,TULAROSA,NM,NM,US,,,,,2019-04-07 11:12,2019-04-07 11:12
38074,1,1,1,1,12.75,VIRGINIA BEACH,VA,VA,US,,,,,2019-04-08 7:06,2019-04-08 7:06
38075,1,1,1,1,13.99,EDENTON,NC,NC,US,,,,,2019-04-08 9:58,2019-04-08 9:58
38076,1,1,1,1,12.75,CHARLOTTE,NC,NC,US,,,,,2019-04-07 17:57,2019-04-07 17:57
38077,1,1,1,1,12.75,LA CRESCENT,MN,MN,US,,,,,2019-04-08 7:21,2019-04-08 7:21
38078,1,1,1,1,33.79,Avila Beach,CA,CA,US,,,,,2019-04-06 9:24,2019-04-06 9:24
38079,1,1,1,1,12.75,PROVIDENCE,RI,RI,US,,,,,2019-04-07 15:20,2019-04-07 15:20
38080,1,1,1,1,12.75,waltham,Massachusetts,MA,US,,,,,2019-04-07 20:21,2019-04-07 20:21
38081,1,1,1,1,13.99,HUDSON FALLS,NY,NY,US,,,,,2019-04-08 6:12,2019-04-08 6:12
38082,1,1,1,1,12.75,COLUMBUS,GA,GA,US,,,,,2019-04-06 16:44,2019-04-06 16:44
38083,1,1,1,1,12.75,BRONX,NY,NY,US,,,,,2019-04-07 23:12,2019-04-07 23:12
38084,1,1,1,1,13.99,Greenfield,MA,MA,US,,,,,2019-04-07 19:47,2019-04-07 19:47
38085,1,1,1,1,13.99,McAllen,TX,TX,US,,,,,2019-04-07 10:17,2019-04-07 10:17
38086,1,1,1,1,12.75,Roseburg,Oregon,OR,US,,,,,2019-04-06 15:00,2019-04-06 15:00
38087,1,1,1,1,12.75,Council Bluffs,IA,IA,US,,,,,2019-04-07 8:32,2019-04-07 8:32
38088,1,1,2,1,25.5,SAN JOSE,CA,CA,US,,,,,2019-04-08 3:02,2019-04-08 3:02
38089,1,1,1,1,12.75,FT LAUDERDALE,FL,FL,US,,,,,2019-04-08 8:48,2019-04-08 8:48
38090,1,1,1,1,12.75,VACAVILLE,CA,CA,US,,,,,2019-04-06 1:04,2019-04-06 1:04
38091,1,1,1,1,12.75,DUVALL,WA,WA,US,,,,,2019-04-07 22:30,2019-04-07 22:30
38092,1,1,1,1,13.99,PALM HARBOR,FL,FL,US,,,,,2019-04-06 15:00,2019-04-06 15:00
38093,1,1,1,1,12.75,HOLLYWOOD,MD,MD,US,,,,,2019-04-08 7:52,2019-04-08 7:52
38095,1,1,1,1,13.99,BURBANK,CA,CA,US,,,,,2019-04-08 12:24,2019-04-08 12:24
38096,1,1,1,1,33.79,RENO,NV,NV,US,,,,,2019-04-08 11:13,2019-04-08 11:13
38097,1,1,1,1,13.99,PHILADELPHIA,PA,PA,US,,,,,2019-04-07 22:32,2019-04-07 22:32
38100,1,1,1,1,12.75,Smyrna,Georgia,GA,US,,,,,2019-04-08 10:11,2019-04-08 10:11
38101,2,2,2,1,46.54,BRADENTON,FL,FL,US,,,,,2019-05-01 6:44,2019-04-08 7:32
38102,1,1,1,1,12.75,SPRING VALLEY,CA,CA,US,,,,,2019-04-08 8:09,2019-04-08 8:09
38103,1,1,1,1,12.75,HOUSTON,TX,TX,US,,,,,2019-04-08 10:33,2019-04-08 10:33
38104,1,1,1,1,12.75,BELLEVUE,WA,WA,US,,,,,2019-04-08 9:30,2019-04-08 9:30
38105,1,1,1,1,12.75,fremont,California,CA,US,,,,,2019-04-08 12:30,2019-04-08 12:30
38106,1,1,1,1,13.99,Makawao,HI,HI,US,,,,,2019-04-07 23:11,2019-04-07 23:11
38107,1,1,1,1,12.75,Oakland,CA,CA,US,,,,,2019-04-06 21:55,2019-04-06 21:55
38108,1,1,1,1,12.75,Garden City,Michigan,MI,US,,,,,2019-04-07 20:22,2019-04-07 20:22
38109,1,1,1,1,12.75,Castle Pines,CO,CO,US,,,,,2019-04-08 11:58,2019-04-08 11:58
38110,1,1,1,1,12.75,CHICAGO,IL,IL,US,,,,,2019-04-08 12:11,2019-04-08 12:11
38111,1,1,1,1,12.75,HERNANDO,MS,MS,US,,,,,2019-04-08 16:50,2019-04-08 16:50
38112,1,1,1,1,12.75,HILLSIDE,NJ,NJ,US,,,,,2019-04-06 1:51,2019-04-06 1:51
38113,1,1,1,1,12.75,LOS ANGELES,CA,CA,US,,,,,2019-04-08 17:34,2019-04-08 17:34
38114,1,1,1,1,12.75,JEFFERSON CITY,MO,MO,US,,,,,2019-04-08 17:04,2019-04-08 17:04
38115,1,1,1,1,12.75,REDMOND,WA,WA,US,,,,,2019-04-07 20:25,2019-04-07 20:25
38116,1,1,1,1,12.75,ROUND ROCK,TX,TX,US,,,,,2019-04-08 17:07,2019-04-08 17:07
38117,1,1,1,1,12.75,Sammamish,WA,WA,US,,,,,2019-04-08 14:18,2019-04-08 14:18
38118,1,1,1,1,12.75,ANAHEIM,CA,CA,US,,,,,2019-04-08 9:17,2019-04-08 9:17
38119,1,1,1,1,12.75,Honolulu,Hawaii,HI,US,,,,,2019-04-08 1:55,2019-04-08 1:55
38120,1,1,1,1,12.75,BUENA PARK,CA,CA,US,,,,,2019-04-08 14:22,2019-04-08 14:22
38121,1,1,1,1,12.75,CYPRESS,CA,CA,US,,,,,2019-04-08 13:15,2019-04-08 13:15
38122,1,1,1,1,12.75,TUCSON,AZ,AZ,US,,,,,2019-04-08 9:10,2019-04-08 9:10
38123,1,1,1,1,13.99,Pine Bluff,AR,AR,US,,,,,2019-04-08 12:33,2019-04-08 12:33
38124,1,1,1,1,12.75,NASHVILLE,TENNESSEE,TN,US,,,,,2019-04-08 12:54,2019-04-08 12:54
38125,1,1,1,1,12.75,PALM SPRINGS,CA,CA,US,,,,,2019-04-08 19:04,2019-04-08 19:04
38126,1,1,1,1,12.75,Sausalito,CA,CA,US,,,,,2019-04-06 0:46,2019-04-06 0:46
38127,1,1,1,1,13.99,Manvel,TX,TX,US,,,,,2019-04-08 11:35,2019-04-08 11:35
38128,1,1,1,1,12.75,LITTLE ELM,TX,TX,US,,,,,2019-04-08 5:17,2019-04-08 5:17
38129,1,1,1,1,12.75,MINNEAPOLIS,MN,MN,US,,,,,2019-04-08 19:53,2019-04-08 19:53
38130,1,1,1,1,13.99,BROOKLYN,NY,NY,US,,,,,2019-04-08 14:44,2019-04-08 14:44
38131,1,1,1,1,12.75,WINSTON SALEM,NC,NC,US,,,,,2019-04-08 18:50,2019-04-08 18:50
38132,1,1,1,1,13.99,JAMAICA,NY,NY,US,,,,,2019-04-08 21:04,2019-04-08 21:04
38133,1,1,1,1,13.99,AURORA,IL,IL,US,,,,,2019-04-08 12:12,2019-04-08 12:12
38134,1,1,1,1,12.75,ITHACA,NY,NY,US,,,,,2019-04-08 16:17,2019-04-08 16:17
38135,1,1,1,1,12.75,STAMFORD,CT,CT,US,,,,,2019-04-08 17:34,2019-04-08 17:34
38136,1,1,1,1,12.75,Johns Creek,GA,GA,US,,,,,2019-04-08 13:52,2019-04-08 13:52
38137,1,1,1,1,12.75,AUBURN,WA,WA,US,,,,,2019-04-08 17:45,2019-04-08 17:45
38139,1,1,1,1,12.75,TUCSON,ARIZONA,AZ,US,,,,,2019-04-08 20:19,2019-04-08 20:19
38140,1,1,2,1,25.5,BROOKLYN,NY,NY,US,,,,,2019-04-08 17:33,2019-04-08 17:33
38142,1,1,1,1,12.75,Eden,NY,NY,US,,,,,2019-04-09 4:08,2019-04-09 4:08
38143,1,1,1,1,66.99,YORK,PA,PA,US,,,,,2019-03-24 12:12,2019-03-24 12:12
38144,1,1,1,1,12.75,GALLATIN,TN,TN,US,,,,,2019-04-08 16:12,2019-04-08 16:12
38145,1,1,1,1,12.75,SEATTLE,WA,WA,US,,,,,2019-04-06 12:06,2019-04-06 12:06
38146,1,1,1,1,12.75,HAMPTON BAYS,NY,NY,US,,,,,2019-04-08 15:49,2019-04-08 15:49
38147,1,1,1,1,12.75,Salem,NH,NH,US,,,,,2019-04-07 18:51,2019-04-07 18:51
38149,1,1,1,1,12.75,ARCADIA,CA,CA,US,,,,,2019-04-08 10:48,2019-04-08 10:48
38150,2,1,2,2,24.5,CAMPOBELLO,SC,SC,US,,,,,2019-08-03 13:30,2019-04-08 10:31
38151,1,1,1,1,66.99,COATESVILLE,PA,PA,US,,,,,2019-04-08 14:53,2019-04-08 14:53
38152,1,1,1,1,33.79,Shoreham,VT,VT,US,,,,,2019-04-09 5:33,2019-04-09 5:33
38153,1,1,1,1,12.75,SPOKANE,WA,WA,US,,,,,2019-04-06 17:54,2019-04-06 17:54
38154,1,1,1,1,13.99,LA CRESCENTA,CA,CA,US,,,,,2019-04-08 21:52,2019-04-08 21:52
38155,1,1,1,1,12.75,COLUMBUS,OH,OH,US,,,,,2019-04-08 6:46,2019-04-08 6:46
38156,1,1,1,1,12.75,DEDHAM,MA,MA,US,,,,,2019-04-09 5:50,2019-04-09 5:50
38157,1,1,1,1,13.99,NEW YORK,NY,NY,US,,,,,2019-04-09 8:17,2019-04-09 8:17
38158,1,1,1,1,12.75,MORGAN CITY,LA,LA,US,,,,,2019-04-08 16:41,2019-04-08 16:41
38159,1,1,1,1,12.75,Lake Worth,Florida,FL,US,,,,,2019-04-09 5:57,2019-04-09 5:57
38160,1,1,1,1,12.75,NAPERVILLE,IL,IL,US,,,,,2019-04-08 21:35,2019-04-08 21:35
38161,1,1,1,1,12.75,CINCINNATI,OH,OH,US,,,,,2019-04-08 19:45,2019-04-08 19:45
38162,1,1,1,1,12.75,Arlington Heights,IL,IL,US,,,,,2019-04-08 17:57,2019-04-08 17:57
38163,1,1,1,1,12.75,CHICAGO,IL,IL,US,,,,,2019-04-07 7:33,2019-04-07 7:33
38164,1,1,1,1,12.75,NEW YORK,NY,NY,US,,,,,2019-04-09 7:02,2019-04-09 7:02
38165,1,1,1,1,33.79,PORTER RANCH,CA,CA,US,,,,,2019-04-09 0:11,2019-04-09 0:11
38166,1,1,1,1,33.79,CARTERSVILLE,GA,GA,US,,,,,2019-04-08 18:51,2019-04-08 18:51
38167,1,1,1,1,29.99,DANIA BEACH,FL,FL,US,,,,,2019-04-09 8:41,2019-04-09 8:41
38168,1,1,1,1,12.75,SUNNY ISLES BEACH,FL,FL,US,,,,,2019-04-09 7:49,2019-04-09 7:49
38169,1,1,1,1,13.99,WYOMING,MN,MN,US,,,,,2019-04-04 12:48,2019-04-04 12:48
38170,1,1,1,1,13.99,APO,AE,AE,US,,,,,2019-04-08 23:33,2019-04-08 23:33
38171,1,1,1,1,12.75,San Marcos,CA,CA,US,,,,,2019-04-08 18:26,2019-04-08 18:26
38172,1,1,1,1,12.75,SALEM,NH,NH,US,,,,,2019-04-09 9:07,2019-04-09 9:07
38173,1,1,1,1,12.75,MALVERN,PA,PA,US,,,,,2019-04-05 16:56,2019-04-05 16:56
38174,1,1,1,1,33.79,HILO,HI,HI,US,,,,,2019-04-08 1:23,2019-04-08 1:23
38175,1,1,1,1,12.75,CLEARWATER,FL,FL,US,,,,,2019-04-06 19:51,2019-04-06 19:51
38177,1,1,1,1,12.75,Spokane,WA,WA,US,,,,,2019-04-08 17:31,2019-04-08 17:31
38178,1,1,1,1,33.79,STEVENS POINT,WI,WI,US,,,,,2019-04-09 13:41,2019-04-09 13:41
38179,1,1,1,1,12.75,LONG BEACH,CA,CA,US,,,,,2019-04-09 9:50,2019-04-09 9:50
38180,2,1,2,2,65.78,BELLEROSE,NY,NY,US,,,,,2019-05-20 14:43,2019-04-08 19:42
38181,1,1,1,1,13.99,MARYSVILLE,CA,CA,US,,,,,2019-04-09 8:41,2019-04-09 8:41
38182,1,1,1,1,12.75,KATY,TX,TX,US,,,,,2019-04-09 8:20,2019-04-09 8:20
38183,1,1,2,1,25.5,SOUTH PLAINFIELD,NJ,NJ,US,,,,,2019-04-09 12:41,2019-04-09 12:41
38184,1,1,1,1,12.75,WASHINGTON,DC,DC,US,,,,,2019-04-09 12:05,2019-04-09 12:05
38185,1,1,1,1,12.75,NEW YORK,NY,NY,US,,,,,2019-04-09 11:10,2019-04-09 11:10
38186,1,1,1,1,12.75,JACKSONVILLE BEACH,FL,FL,US,,,,,2019-04-08 19:55,2019-04-08 19:55
38187,1,1,1,1,12.75,BERWYN,IL,IL,US,,,,,2019-04-09 12:01,2019-04-09 12:01
38188,1,1,1,1,13.99,SAN MARCOS,CA,CA,US,,,,,2019-04-08 22:24,2019-04-08 22:24
38189,1,1,1,1,13.99,ELMWOOD PARK,IL,IL,US,,,,,2019-04-09 6:44,2019-04-09 6:44
38190,1,1,1,1,12.75,APISON,TN,TN,US,,,,,2019-04-06 20:38,2019-04-06 20:38
38191,1,1,1,1,12.75,NEW ALBANY,OH,OH,US,,,,,2019-04-05 10:30,2019-04-05 10:30
38192,1,1,1,1,12.75,GULFPORT,FL,FL,US,,,,,2019-04-09 9:50,2019-04-09 9:50
38193,1,1,1,1,12.75,ATHENS,GA,GA,US,,,,,2019-04-09 8:27,2019-04-09 8:27
38194,1,1,1,1,12.75,BENNINGTON,NE,NE,US,,,,,2019-04-08 17:30,2019-04-08 17:30
38195,1,1,1,1,12.75,KENT,WA,WA,US,,,,,2019-04-08 22:23,2019-04-08 22:23
38196,1,1,1,1,13.99,SAN JOSE,CA,CA,US,,,,,2019-04-09 10:14,2019-04-09 10:14
38197,1,1,1,1,12.75,PORTLAND,OR,OR,US,,,,,2019-04-08 22:10,2019-04-08 22:10
38198,1,1,1,1,13.99,SAN JOSE,CA,CA,US,,,,,2019-04-09 11:36,2019-04-09 11:36
38199,1,1,1,1,13.99,MESA,AZ,AZ,US,,,,,2019-04-09 11:00,2019-04-09 11:00
38201,1,1,1,1,13.99,WARSAW,IN,IN,US,,,,,2019-04-09 17:07,2019-04-09 17:07
38202,1,1,1,1,12.75,BALTIMORE,MD,MD,US,,,,,2019-04-09 17:11,2019-04-09 17:11
38203,1,1,1,1,12.75,AMELIA,OHIO,OH,US,,,,,2019-04-08 11:40,2019-04-08 11:40
38204,1,1,1,1,12.75,TEMPE,AZ,AZ,US,,,,,2019-04-09 19:49,2019-04-09 19:49
38205,1,1,1,1,12.75,BELL GARDENS,CA,CA,US,,,,,2019-04-09 14:16,2019-04-09 14:16
38206,1,1,1,1,33.79,MINNEAPOLIS,MN,MN,US,,,,,2019-04-09 13:51,2019-04-09 13:51
38207,1,1,1,1,12.75,RICHMOND,VA,VA,US,,,,,2019-04-09 15:17,2019-04-09 15:17
38208,1,1,1,1,33.79,WESTMINSTER,CO,CO,US,,,,,2019-04-09 8:53,2019-04-09 8:53
38210,1,1,1,1,12.75,SAN FRANCISCO,CA,CA,US,,,,,2019-04-09 14:10,2019-04-09 14:10
38211,1,1,1,1,12.75,OOLTEWAH,TN,TN,US,,,,,2019-04-09 14:16,2019-04-09 14:16
38212,1,1,1,1,12.75,Scottsdale,AZ,AZ,US,,,,,2019-04-09 18:31,2019-04-09 18:31
38213,1,1,1,1,12.75,Concord,CA,CA,US,,,,,2019-04-09 9:47,2019-04-09 9:47
38214,1,1,1,1,12.75,MASPETH,NY,NY,US,,,,,2019-04-09 14:34,2019-04-09 14:34
38215,1,1,1,1,12.75,MOBRIDGE,SD,SD,US,,,,,2019-04-09 16:49,2019-04-09 16:49
38216,1,1,1,1,66.99,SAN FRANCISCO,CA,CA,US,,,,,2019-04-09 15:31,2019-04-09 15:31
38217,1,1,1,1,12.75,Merced,California,CA,US,,,,,2019-04-09 15:53,2019-04-09 15:53
38218,1,1,1,1,12.75,SAN FRANCISCO,CA,CA,US,,,,,2019-04-09 17:38,2019-04-09 17:38
38219,1,1,1,1,12.75,SAN RAMON,CA,CA,US,,,,,2019-04-07 22:09,2019-04-07 22:09
38220,1,1,1,1,12.75,REDWOOD CITY,CA,CA,US,,,,,2019-04-08 21:04,2019-04-08 21:04
38223,1,1,1,1,12.75,SAN DIEGO,CA,CA,US,,,,,2019-04-09 15:46,2019-04-09 15:46
38224,1,1,1,1,33.79,West Palm Beach,FL,FL,US,,,,,2019-04-09 16:28,2019-04-09 16:28
38225,1,1,1,1,12.75,ANDOVER,MA,MA,US,,,,,2019-04-09 19:41,2019-04-09 19:41
38226,1,1,1,1,12.75,La Marque,TX,TX,US,,,,,2019-04-09 19:37,2019-04-09 19:37
38227,1,1,1,1,12.75,CASTRO VALLEY,CA,CA,US,,,,,2019-04-09 10:15,2019-04-09 10:15
38228,1,1,1,1,12.75,LIVERMORE,CA,CA,US,,,,,2019-04-09 19:57,2019-04-09 19:57
38229,1,1,1,1,13.99,MOUNTAIN VIEW,CA,CA,US,,,,,2019-04-09 21:08,2019-04-09 21:08
38230,1,1,1,1,33.79,Live Oak,CA,CA,US,,,,,2019-04-09 19:06,2019-04-09 19:06
38231,1,1,1,1,12.75,Felton,CA,CA,US,,,,,2019-04-09 18:46,2019-04-09 18:46
38232,1,1,1,1,12.75,GLENDALE,CA,CA,US,,,,,2019-04-09 21:16,2019-04-09 21:16
38233,1,1,1,1,12.75,SAN FRANCISCO,CA,CA,US,,,,,2019-04-09 22:43,2019-04-09 22:43
38234,1,1,1,1,12.75,Buffalo,New York,NY,US,,,,,2019-04-10 2:22,2019-04-10 2:22
38235,1,1,1,1,12.75,CLERMONT,FL,FL,US,,,,,2019-04-09 12:54,2019-04-09 12:54
38236,1,1,1,1,12.75,ABBEVILLE,LA,LA,US,,,,,2019-04-09 17:50,2019-04-09 17:50
38237,1,1,1,1,12.75,North Tonawanda,NY,NY,US,,,,,2019-04-09 18:39,2019-04-09 18:39
38238,1,1,1,1,12.75,GLOUCESTER,VA,VA,US,,,,,2019-04-09 16:39,2019-04-09 16:39
38239,1,1,1,1,12.75,NEW YORK,NY,NY,US,,,,,2019-04-09 14:07,2019-04-09 14:07
38240,1,1,1,1,12.75,lockhart,texas,TX,US,,,,,2019-04-08 16:54,2019-04-08 16:54
38241,1,1,1,1,12.75,Pico Rivera,CA,CA,US,,,,,2019-04-09 19:04,2019-04-09 19:04
38242,1,1,1,1,12.75,WEST BLOOMFIELD,MI,MI,US,,,,,2019-04-09 15:13,2019-04-09 15:13
38243,1,1,1,1,12.75,WELLFORD,SC,SC,US,,,,,2019-04-09 9:00,2019-04-09 9:00
38244,1,1,1,1,12.75,DECATUR,GA,GA,US,,,,,2019-04-09 16:54,2019-04-09 16:54
38245,1,1,1,1,12.75,ATLANTA,GA,GA,US,,,,,2019-04-10 4:55,2019-04-10 4:55
38246,1,1,1,1,13.99,DEARBORN,MI,MI,US,,,,,2019-04-09 19:08,2019-04-09 19:08
38247,1,1,1,1,12.75,IRVINE,CA,CA,US,,,,,2019-04-09 21:05,2019-04-09 21:05
38248,1,1,1,1,12.75,O FALLON,MO,MO,US,,,,,2019-04-09 19:37,2019-04-09 19:37
38249,1,1,1,1,12.75,WALTHAM,MA,MA,US,,,,,2019-04-09 19:24,2019-04-09 19:24
38250,1,1,1,1,12.75,NEW YORK,NY,NY,US,,,,,2019-04-09 18:31,2019-04-09 18:31
38251,1,1,1,1,12.75,Washington,District of Columbia,DC,US,,,,,2019-04-10 6:35,2019-04-10 6:35
38252,1,1,1,1,12.75,TWIN FALLS,ID,ID,US,,,,,2019-04-10 8:02,2019-04-10 8:02
38253,3,1,4,3,48,MIAMI,FL,FL,US,,,,,2019-08-08 19:41,2019-04-09 17:27
